X,Y,OBJECTID,DFGCONTROL,OESNUMBER,DATEOFINCI,TIMEOFINCI,INLANDMARI,SPECIFICLO,WATER,WATERWAY,LOCALECITY,LOCALECOUN,LATITUDE,LONGITUDE
-13526677.0231,4613341.9578,1983,08FG0775,08-1345,2008/02/14 00:00:00+00,1135,Inland,Fresh Water,Yes,"Drainage Ditch, Snodgrass Slough",Walnut Grove,Sacramento,38.239688,-121.512194
-13527027.6796,4613690.9053,1984,08FG2718,08-6000,2008/08/17 00:00:00+00,0800,Marine,Marine,Yes,Steamboat Slough,Walnut Grove,Sacramento,38.24215,-121.515344
-13527114.8459,4646715.1395,1985,08FG1294,08-2512,2008/04/02 00:00:00+00,1755,Marine,Marine,Yes,Sacramento River,Sacramento,Sacramento,38.474775,-121.516127
-13527166.8326,4651539.282,1986,08FG3513,08-7920,2008/11/03 00:00:00+00,1054,Inland,Fresh Water,Yes,Sacramento Drainage Canal,Sacramento,Sacramento,38.508694,-121.516594
-13527229.9411,4548516.3171,1987,08FG2389,08-5235,2008/07/17 00:00:00+00,1050,Marine,Marine,Yes,canal / Old River,Unincorporated county area,San Joaquin,37.780866,-121.517161
-13527245.4249,4659334.0505,1988,08FG3174,08-7056,2008/09/27 00:00:00+00,0900,Inland,Fresh Water,Yes,Sacramento river,Sacramento,Sacramento,38.563466,-121.5173
-13528173.0484,4638734.8802,1989,08FG2386,08-5228,2008/07/17 00:00:00+00,0700,Inland,Fresh Water,Yes,Sacramento River,Clarksburg,Yolo,38.41863,-121.525633
-13528690.0069,4538930.6216,1990,08FG0243,08-0380,2008/01/04 00:00:00+00,1530,Inland,Fresh Water,Yes,Storm water monitoring location SW-4,Tracy,San Joaquin,37.712777,-121.530277
-13529522.8123,4789707.412,1991,08FG0733,08-1256,2008/02/10 00:00:00+00,1430,Inland,Fresh Water,Yes,"Storm Drain, unknown where",Oroville,Butte,39.473372,-121.537758
-13529533.264,4665081.4633,1992,08FG3745,08-8493,2008/11/27 00:00:00+00,1000,Inland,Fresh Water,Yes,Sacramento River,Sacramento,Sacramento,38.603825,-121.537852
-13530076.6141,4660632.8065,1993,08FG0384,08-0678,2008/01/22 00:00:00+00,1500,Inland,Fresh Water,Yes,Reclamation ditch #900- Contained to the ditch,West Sacramento,Yolo,38.572588,-121.542733
-13530528.3533,4708718.8058,1994,08FG3386,08-7619,2008/10/15 00:00:00+00,0800,Inland,Fresh Water,Yes,Unknown Named Slough,Nicholas,Sutter,38.909511,-121.546791
-13530578.4426,4662351.9685,1995,08FG1050,08-1972,2008/03/10 00:00:00+00,1930,Inland,Fresh Water,Yes,storm drain,West Sacramento,Yolo,38.584661,-121.547241
-13531340.9607,4437682.3383,1996,08FG2378,08-5215,2008/07/15 00:00:00+00,1700,Inland,Fresh Water,Yes,storm drain to Llagas Creek,Gilroy,Santa Clara,36.989775,-121.554091
-13531398.8593,4576298.6488,1997,08FG1333,08-2596,2008/04/06 00:00:00+00,1230,Marine,Marine,Yes,Unknown named Waterway,Unincorporated county area,San Joaquin,37.977855,-121.554611
-13531932.8424,4388570.6353,1998,08FG0456,08-0765,2008/01/25 00:00:00+00,0600,Inland,Fresh Water,Yes,Irrigation Ditch,Salinas,Monterey,36.636572,-121.559408
-13532010.12,4632977.5119,1999,08FG3519,08-7935,2008/11/04 00:00:00+00,1130,Marine,Marine,Yes,Arrowhead Marina,Clarksburg,Yolo,38.378097,-121.560102
-13532093.9511,4710889.5238,2000,08FG3805,08-8616,2008/12/02 00:00:00+00,1030,Inland,Fresh Water,Yes,Drainage Ditch / Feather River,Nicholas,Sutter,38.924683,-121.560855
-13532146.2663,4659045.7606,2001,08FG0584,08-0968,2008/01/31 00:00:00+00,2100,Marine,Marine,Yes,Sacramento River,West Sacramento,Yolo,38.561441,-121.561325
-13533154.5912,4582568.9072,2002,08FG1358,08-2644,2008/04/08 00:00:00+00,1430,Marine,Marine,Yes,Sacramento River,Unincorporated county area,Contra Costa,38.022241,-121.570383
-13533331.8328,4797218.4341,2003,08FG2927,08-6478,2008/09/03 00:00:00+00,0830,Inland,Fresh Water,Yes,storm drain,Oroville,Butte,39.525436,-121.571975
-13533496.5499,4417518.5942,2004,08FG0588,08-0974,2008/01/31 00:00:00+00,1500,Inland,Fresh Water,Yes,Storm drain,San Juan Bautista,San Benito,36.844958,-121.573455
-13533876.2956,4789085.7364,2005,08FG1344,08-2621,2008/04/07 00:00:00+00,1130,Inland,Fresh Water,Yes,Ground Water,Oroville,Butte,39.469061,-121.576866
-13534155.6007,4832644.4903,2006,08FG1934,08-3952,2008/05/31 00:00:00+00,1200,Inland,Fresh Water,Yes,Dry Creek,Paradise,Butte,39.770472,-121.579375
-13535159.2311,4564663.6717,2007,08FG3970,08-8984,2008/12/17 00:00:00+00,1750,Inland,Fresh Water,Yes,storm drain,Discovery Bay,Contra Costa,37.895422,-121.588391
-13535167.6053,4822298.018,2008,08FG3837,08-8704,2008/11/07 00:00:00+00,1000,Inland,Fresh Water,Yes,"Dry creek, tributary to Lake Oroville",Oroville,Butte,39.698997,-121.588466
-13535266.8908,4708463.592,2009,08FG1485,08-2946,2008/04/20 00:00:00+00,1600,Inland,Fresh Water,Yes,Sutter Bypass,nearest city is Nicholas,Sutter,38.907727,-121.589358
-13535428.3129,4796256.7366,2010,08FG3500,08-7890,2008/11/02 00:00:00+00,1300,Inland,Fresh Water,Yes,Storm Drain,Thermalito,Butte,39.518772,-121.590808
-13535504.3323,4677859.4192,2011,08FG2189,08-4571,2008/06/27 00:00:00+00,0900,Inland,Fresh Water,Yes,Contained in a slot drain,Sacramento,Sacramento,38.693472,-121.591491
-13535504.3323,4677859.4192,2012,08FG1421,08-2799,2008/04/14 00:00:00+00,1411,Inland,Fresh Water,Yes,Storm Drain / to Storm Ditch,Sacramento,Sacramento,38.693472,-121.591491
-13535504.3323,4677859.4192,2013,08FG4102,08-9266,2008/12/31 00:00:00+00,0244,Inland,Fresh Water,Yes,Storm Drain,Unincorporated county area,Sacramento,38.693472,-121.591491
-13535857.7717,4677276.9529,2014,08FG2237,08-4871,2008/07/02 00:00:00+00,0909,Inland,Fresh Water,Yes,storm drain,Sacramento,Sacramento,38.689388,-121.594666
-13536065.6032,4656767.7753,2015,08FG2853,08-6320,2008/08/29 00:00:00+00,0830,Inland,Fresh Water,Yes, ,Unincorporated county area,Yolo,38.545438,-121.596533
-13536208.7543,4594567.9376,2016,08FG2202,08-4798,2008/06/29 00:00:00+00,0830,Marine,Marine,Yes,SAN JOAQUIN RIVER **NON RELEASE****,ISLETON,Sacramento,38.107105,-121.597819
-13536265.9472,4302686.2125,2017,08FG0840,08-1485,2008/02/21 00:00:00+00,1130,Marine,Marine,Yes,off Monterey Coast, ,Monterey,36.015,-121.598333
-13536576.1058,4563899.9708,2018,08FG3575,08-8085,2008/11/10 00:00:00+00,1130,Inland,Fresh Water,Yes,"Storm Drain, runs to a private lake",Discovery Bay,Contra Costa,37.890008,-121.601119
-13536674.1818,4602364.0794,2019,08FG3395,08-7657,2008/10/23 00:00:00+00,1233,Marine,Marine,Yes,Sacramento River,Isleton,Sacramento,38.162191,-121.602
-13536731.636,4740272.5195,2020,08FG3703,08-8419,2008/11/24 00:00:00+00,1600,Inland,Fresh Water,Yes,Feather River,Yuba City,Sutter,39.129733,-121.602516
-13536777.1482,4556593.0613,2021,08FG1289,08-2496,2008/04/02 00:00:00+00,1215,Marine,Marine,Yes,Italian Slough,Byron,Contra Costa,37.838188,-121.602925
-13536928.64,4397854.6606,2022,08FG3812,08-8630,2008/12/03 00:00:00+00,0915,Inland,Fresh Water,Yes,Natividad Creek.,Salinas,Monterey,36.703466,-121.604286
-13537547.3692,4570780.6652,2023,08FG2794,08-6160,2008/08/24 00:00:00+00,0715,Marine,Marine,Yes,Rock Slough,Brentwood,Contra Costa,37.938772,-121.609844
-13537966.6866,4303297.8337,2024,08FG2730,08-6019,2008/08/18 00:00:00+00,1015,Marine,Marine,Yes,Pacific Ocean,Big Sur,Monterey,36.019444,-121.613611
-13538066.2316,4595129.6018,2025,08FG3580,08-8093,2008/11/10 00:00:00+00,1400,Marine,Marine,Yes,Sacramento River Delta,Isleton,Sacramento,38.111075,-121.614505
-13538569.0592,4567078.8535,2026,08FG2465,08-5416,2008/07/20 00:00:00+00,1430,Inland,Fresh Water,Yes,Lake Shore,Discovery Bay,Contra Costa,37.912541,-121.619022
-13538586.3137,4566968.3741,2027,08FG2402,08-5268,2008/07/18 00:00:00+00,0930,Inland,Fresh Water,Yes,Private Lake at  Lake Shore Development,Unincorporated county area,Contra Costa,37.911758,-121.619177
-13538697.078,4581224.5768,2028,08FG0716,08-1224,2008/02/10 00:00:00+00,1330,Marine,Marine,Yes,Sand Mound Slough,Bethel Island,Contra Costa,38.012727,-121.620172
-13538711.8835,4581254.3893,2029,08FG0046,08-0037,2008/01/03 00:00:00+00,1113,Marine,Marine,Yes,Sand Mound Flough,Bethel Island,Contra Costa,38.012938,-121.620305
-13538843.9173,4674941.8591,2030,08FG1915,08-3914,2008/06/01 00:00:00+00,1936,Inland,Fresh Water,Yes,Sacramento River,Unincorporated county area,Sacramento,38.673013,-121.621491
-13539004.0956,4564793.3115,2031,08FG2776,08-6124,2008/08/22 00:00:00+00,0746,Inland,Fresh Water,Yes,Unknown small creek,Discovery Bay,Contra Costa,37.896341,-121.62293
-13539181.3177,4579743.9529,2032,08FG3150,08-7015,2008/09/27 00:00:00+00,1200,Inland,Fresh Water,Yes,Sandmound Slough,Oakley,Contra Costa,38.002247,-121.624522
-13539279.6166,4620520.4372,2033,08FG4028,08-9106,2008/12/23 00:00:00+00,1330,Marine,Marine,Yes,Miner Slough,Rio Vista,Solano,38.290319,-121.625405
-13539399.5985,4391795.6878,2034,08FG1938,08-3959,2008/06/03 00:00:00+00,1130,Inland,Fresh Water,Yes,storm drain,Salinas,Monterey,36.659816,-121.626483
-13539400.8488,4675198.2297,2035,08FG2315,08-5058,2008/07/10 00:00:00+00,1249,Inland,Fresh Water,Yes,Sacramento River,Sacramento,Sacramento,38.674811,-121.626494
-13541599.0467,4358232.0662,2036,08FG1980,08-4071,2008/06/07 00:00:00+00,0700,Inland,Fresh Water,Yes,Cachagua Creek,Carmel Valley,Monterey,36.417569,-121.646241
-13542691.8899,4582447.2398,2037,08FG0543,08-0892,2008/01/29 00:00:00+00,1300,Marine,Marine,Yes,Taylor Slough,Unincorporated county area,Contra Costa,38.02138,-121.656058
-13543026.7391,4583659.0241,2038,08FG1692,08-3397,2008/05/10 00:00:00+00,0502,Marine,Marine,Yes,San Joaquin River,Pittsburg,Contra Costa,38.029955,-121.659066
-13543207.0788,4605856.6031,2039,08FG2504,08-5494,2008/07/28 00:00:00+00,1330,Marine,Marine,Yes,Sacramento River Delta,Rio Vista,Solano,38.186855,-121.660686
-13543239.4594,4457675.7563,2040,08FG4023,08-9098,2008/12/23 00:00:00+00,1045,Inland,Fresh Water,Yes,Storm Drain,Morgan Hill,Santa Clara,37.133097,-121.660977
-13543298.57,4457633.8667,2041,08FG2304,08-5026,2008/06/21 00:00:00+00,1500,Inland,Fresh Water,Yes, ,Morgan Hill,Santa Clara,37.132797,-121.661508
-13543659.1339,4457864.6798,2042,08FG3996,08-9045,2008/12/20 00:00:00+00,1330,Inland,Fresh Water,Yes,Storm Drain - West Little Llagas Creek,Morgan Hill,Santa Clara,37.13445,-121.664747
-13543867.8693,4583756.3969,2043,08FG1278,08-2473,2008/03/20 00:00:00+00,0000,Inland,Fresh Water,Yes,Taylor Slew/Tributary of False River,Bethel Island,Contra Costa,38.030644,-121.666622
-13544432.469,4439630.1892,2044,08FG2441,08-5360,2008/07/20 00:00:00+00,1200,Inland,Fresh Water,Yes,Bodfish Creek,Unincorporated county area,Santa Clara,37.00375,-121.671694
-13545074.6859,4603544.7832,2045,08FG3145,08-7009,2008/09/27 00:00:00+00,0845,Marine,Marine,Yes,Sacramento River,Rio Vista,Solano,38.17053,-121.677463
-13545320.9247,4603395.4001,2046,08FG3633,08-8238,2008/11/16 00:00:00+00,0834,Marine,Marine,Yes,Sacramento Shipping Channel,Rio Vista,Solano,38.169475,-121.679675
-13545422.3368,4603095.2245,2047,08FG1987,08-4085,2008/06/08 00:00:00+00,0730,Marine,Marine,Yes,Sacramento River Delta,Rio Vista,Solano,38.167355,-121.680586
-13545824.8674,4595392.4762,2048,08FG1971,08-4045,2008/06/06 00:00:00+00,0600,Marine,Marine,Yes,San Joaquin/Sacramento Delta,Rio Vista,Sacramento,38.112933,-121.684202
-13546361.9846,4601427.4266,2049,08FG0396,08-0698,2008/01/25 00:00:00+00,1107,Marine,Marine,Yes,SF Bay Delta, ,Solano,38.155575,-121.689027
-13546484.436,4601128.1575,2050,08FG2912,08-6447,2008/09/03 00:00:00+00,1003,Marine,Marine,Yes,San Joaquin River,Rio Vista,Solano,38.153461,-121.690127
-13546618.6868,4595647.8591,2051,08FG1983,08-4074,2008/06/07 00:00:00+00,1300,Inland,Fresh Water,Yes,Sacramento River,Rio Vista,Sacramento,38.114738,-121.691333
-13546644.0607,4519525.4848,2052,08FG2367,08-5193,2008/07/15 00:00:00+00,1400,Inland,Fresh Water,Yes,"Arroyo Del Valle Creek, runs to Lake Del Valle (Ea",Livermore,Alameda,37.574747,-121.691561
-13547199.9835,4443474.676,2053,08FG2348,08-5135,2008/07/12 00:00:00+00,2000,Inland,Fresh Water,Yes,Little Arthur Creek,Gilroy,Santa Clara,37.031325,-121.696555
-13547643.7143,4568902.286,2054,08FG1650,08-3291,2008/05/06 00:00:00+00,1008,Inland,Fresh Water,Yes,Storm drain,Brentwood,Contra Costa,37.925463,-121.700541
-13550090.9634,4580126.0964,2055,08FG3419,08-7710,2008/10/25 00:00:00+00,1837,Inland,Fresh Water,Yes,storm drain,Oakley,Contra Costa,38.004952,-121.722525
-13550099.8688,4578552.5423,2056,08FG4078,08-9207,2008/12/29 00:00:00+00,1015,Inland,Fresh Water,Yes,Storm Drain,Oakley,Contra Costa,37.993813,-121.722605
-13550144.0632,4584081.4501,2057,08FG2334,08-5106,2008/07/11 00:00:00+00,1800,Inland,Fresh Water,Yes,San Joaquin River,Oakley,Contra Costa,38.032944,-121.723002
-13550440.2838,4577112.2696,2058,08FG3050,08-6784,2008/09/16 00:00:00+00,2200,Inland,Fresh Water,Yes,storm drain,Oakley,Contra Costa,37.983616,-121.725663
-13550718.3599,4576935.3036,2059,08FG3048,08-6774,2008/09/16 00:00:00+00,1305,Inland,Fresh Water,Yes,Storm drain,Oakley,Contra Costa,37.982363,-121.728161
-13550761.8951,4675301.6058,2060,08FG2051,08-4215,2008/06/13 00:00:00+00,1620,Inland,Fresh Water,Yes,Storm Drain contained within the storm drain,Woodland,Yolo,38.675536,-121.728552
-13551484.5722,4578368.9129,2061,08FG2167,08-4514,2008/06/24 00:00:00+00,1806,Inland,Fresh Water,Yes,Storm drain,Oakley,Contra Costa,37.992513,-121.735044
-13551597.9928,4420990.2211,2062,08FG1855,08-3753,2008/05/24 00:00:00+00,1000,Inland,Fresh Water,Yes,Potable Drinking Water Facility,Salinas,Monterey,36.869911,-121.736063
-13552252.9891,4329607.6488,2063,08FG3052,08-6788,2008/09/17 00:00:00+00,0700,Marine,Marine,Yes,Pacific Ocean,Big Sur,Monterey,36.210372,-121.741947
-13552552.024,4674891.668,2064,08FG0226,08-0350,2008/01/10 00:00:00+00,1045,Inland,Fresh Water,Yes,storm drain,Woodland,Yolo,38.672661,-121.744633
-13552733.7834,4394297.2855,2065,08FG1889,08-3867,2008/05/30 00:00:00+00,1108,Inland,Fresh Water,Yes,Storm Drain / Salinas River,Salinas,Monterey,36.677841,-121.746266
-13552760.4142,4675145.8986,2066,08FG1373,08-2682,2008/04/09 00:00:00+00,1400,Inland,Fresh Water,Yes,"Storm Drain leads to the Tuley Canal, which possib",Woodland,Yolo,38.674444,-121.746505
-13552885.6399,4582522.2734,2067,08FG1883,08-3846,2008/05/29 00:00:00+00,1330,Marine,Marine,Yes,Sacramento River,Brentwood,Contra Costa,38.021911,-121.74763
-13553742.4522,4425667.3658,2068,08FG0356,08-0616,2008/01/22 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm Drain / Watsonville City Storm,Watsonville,Santa Cruz,36.903516,-121.755327
-13554065.6354,4674793.8556,2069,08FG2294,08-4991,2008/07/08 00:00:00+00,1030,Inland,Fresh Water,Yes,storm drain to Sacramento River,Woodland,Yolo,38.671975,-121.75823
-13554252.7407,4425674.3263,2070,08FG4038,08-9123,2008/12/24 00:00:00+00,1000,Inland,Fresh Water,Yes,Storm Drain,Watsonville,Santa Cruz,36.903566,-121.759911
-13554300.6309,4675045.6598,2071,08FG2833,08-6260,2008/08/27 00:00:00+00,2015,Inland,Fresh Water,Yes,Storm drain to Sacramento River,Woodland,Yolo,38.673741,-121.760341
-13554863.7964,4675575.2389,2072,08FG3577,08-8089,2008/11/10 00:00:00+00,1300,Inland,Fresh Water,Yes,Tule Canal,Woodland,Yolo,38.677455,-121.7654
-13554865.9115,4675570.5334,2073,08FG2365,08-5186,2008/07/08 00:00:00+00,1100,Inland,Fresh Water,Yes,storm drain - Tule Cannel,Woodland,Yolo,38.677422,-121.765419
-13554991.4796,4672723.7639,2074,08FG2258,08-4916,2008/07/03 00:00:00+00,2000,Inland,Fresh Water,Yes,Storm Drain,Woodland,Yolo,38.657455,-121.766547
-13554999.1518,4579365.2113,2075,08FG2203,08-4799,2008/06/29 00:00:00+00,1450,Inland,Fresh Water,Yes,contained in the Catch Basin,Antioch,Contra Costa,37.999566,-121.766616
-13555058.6036,4655881.5135,2076,08FG0580,08-0964,2008/01/31 00:00:00+00,1400,Marine,Marine,Yes,storm drain,Davis,Yolo,38.539211,-121.76715
-13555586.7053,4675671.0622,2077,08FG2999,08-6660,2008/09/11 00:00:00+00,1100,Inland,Fresh Water,Yes,storm drain,Woodland,Yolo,38.678127,-121.771894
-13555787.0715,4581148.8436,2078,08FG2252,08-4897,2008/07/03 00:00:00+00,0852,Inland,Fresh Water,Yes,drain to San Joaquin River to Delta area,Antioch,Contra Costa,38.012191,-121.773694
-13556002.2626,4692041.1255,2079,08FG3445,08-7764,2008/10/28 00:00:00+00,0830,Inland,Fresh Water,Yes,Ridgecut Slough,Knights Landing,Yolo,38.792836,-121.775627
-13556073.0603,4675484.5496,2080,08FG3191,08-7115,2008/10/01 00:00:00+00,1045,Inland,Fresh Water,Yes,Storm drain,Woodland,Yolo,38.676819,-121.776263
-13556135.822,4430065.1059,2081,08FG0386,08-0681,2008/01/24 00:00:00+00,0930,Inland,Fresh Water,Yes,Spruve Slough,Watsonville,Santa Cruz,36.9351,-121.776827
-13556212.1868,4426165.8907,2082,08FG0560,08-0926,2008/01/30 00:00:00+00,0825,Inland,Fresh Water,Yes,Storm Drain leads to Watsonville slough,Watsonville,Santa Cruz,36.907097,-121.777513
-13556292.6707,4424762.1172,2083,08FG0567,08-0940,2008/01/31 00:00:00+00,0848,Inland,Fresh Water,Yes,storm drain,Watsonville,Santa Cruz,36.897013,-121.778236
-13556381.3869,4361224.7982,2084,08FG0196,08-0288,2008/01/04 00:00:00+00,1400,Inland,Fresh Water,Yes,San Clemente Creek,Carmel,Monterey,36.4392,-121.779033
-13556467.001,4470920.7472,2085,08FG0734,08-1257,2008/02/10 00:00:00+00,1900,Inland,Fresh Water,Yes,Storm drain to Ocean,San Jose,Santa Clara,37.227894,-121.779802
-13556548.933,4479421.3812,2086,08FG1479,08-2934,2008/04/21 00:00:00+00,0400,Inland,Fresh Water,Yes,storm drain,San Jose,Santa Clara,37.288672,-121.780538
-13556672.3787,4392313.0285,2087,08FG0214,08-0322,2008/01/09 00:00:00+00,0830,Inland,Fresh Water,Yes,storm drain,Marina,Monterey,36.663544,-121.781647
-13556995.2307,4672854.0587,2088,08FG1473,08-2924,2008/04/20 00:00:00+00,1220,Inland,Fresh Water,Yes,Storm drain,Woodland,Yolo,38.658369,-121.784547
-13557348.6614,4580173.2821,2089,08FG1743,08-3511,2008/05/14 00:00:00+00,1920,Inland,Fresh Water,Yes,storm drain into Lake Alhambra,Antioch,Contra Costa,38.005286,-121.787722
-13557386.394,4529443.5641,2090,08FG3200,08-7133,2008/10/01 00:00:00+00,1645,Inland,Fresh Water,Yes,S Tributary of Arroyo Del Valle,Livermore,Alameda,37.645327,-121.788061
-13557588.5455,4476072.3659,2091,08FG0866,08-1531,2008/02/23 00:00:00+00,0828,Inland,Fresh Water,Yes,Coyote Creek,San Jose,Santa Clara,37.264733,-121.789877
-13557600.6889,4580715.9399,2092,08FG1039,08-1942,2008/03/08 00:00:00+00,0810,Inland,Fresh Water,Yes,Lake Alhambra,Antioch,Contra Costa,38.009127,-121.789986
-13557909.266,4575181.4847,2093,08FG2809,08-6191,2008/08/25 00:00:00+00,1230,Inland,Fresh Water,Yes,Storm drain,Antioch,Contra Costa,37.969944,-121.792758
-13558499.8027,4426799.7653,2094,08FG0122,08-0163,2008/01/05 00:00:00+00,1000,Inland,Fresh Water,Yes,Harkins Slough,Watsonville,Santa Cruz,36.91165,-121.798063
-13558507.6176,4673455.5186,2095,08FG1337,08-2605,2008/04/07 00:00:00+00,0845,Inland,Fresh Water,Yes,storm drain to Yolo By-pass,Woodland,Yolo,38.662588,-121.798133
-13558513.5002,4485011.1349,2096,08FG2287,08-4980,2008/07/07 00:00:00+00,1300,Inland,Fresh Water,Yes,"Norwood Creek, Babb Creek, Thompson Creek",San Jose,Santa Clara,37.328611,-121.798186
-13558768.5418,4581215.2497,2097,08FG0123,08-0164,2008/01/05 00:00:00+00,0905,Inland,Fresh Water,Yes,East Antioch Creek,Antioch,Contra Costa,38.012661,-121.800477
-13559382.0236,4580791.3858,2098,08FG1241,08-2385,2008/03/27 00:00:00+00,2235,Inland,Fresh Water,Yes,Storm Drain and contained in the storm drain,Antioch,Contra Costa,38.009661,-121.805988
-13560036.0092,4395577.8029,2099,08FG0178,08-0254,2008/01/07 00:00:00+00,1400,Marine,Marine,Yes,Salinas River,Marina,Monterey,36.687066,-121.811863
-13560629.1361,4581914.6631,2100,08FG3881,08-8793,2008/12/09 00:00:00+00,1530,Inland,Fresh Water,Yes,San Joaquin River,Antioch,Contra Costa,38.017611,-121.817191
-13560674.6514,4420661.6935,2101,08FG0207,08-0307,2008/01/05 00:00:00+00,1224,Inland,Fresh Water,Yes,Watsonville Slough,Watsonville,Santa Cruz,36.86755,-121.8176
-13560744.455,4491981.6693,2102,08FG3676,08-8343,2008/11/20 00:00:00+00,1300,Inland,Fresh Water,Yes,storm drain,San Jose,Santa Clara,37.378386,-121.818227
-13561050.0353,4582313.4205,2103,08FG1290,08-2497,2008/04/02 00:00:00+00,1249,Marine,Marine,Yes,San Joaquin River,Antioch,Contra Costa,38.020433,-121.820972
-13561116.8269,4582263.5396,2104,08FG1766,08-3560,2008/05/16 00:00:00+00,1900,Marine,Marine,Yes,San Joaquin River,Antioch,Contra Costa,38.02008,-121.821572
-13561267.4286,4430135.8539,2105,08FG3092,08-6881,2008/09/22 00:00:00+00,1030,Inland,Fresh Water,Yes,Unnamed Creek,Aptos,Santa Cruz,36.935608,-121.822925
-13562804.5204,4335804.5792,2106,08FG3652,08-8278,2008/11/17 00:00:00+00,1400,Marine,Marine,Yes,Pacific Ocean,Big Sur,Monterey,36.255275,-121.836733
-13562909.9513,4468996.6149,2107,08FG0388,08-0685,2008/01/23 00:00:00+00,0001,Inland,Fresh Water,Yes,Alamitos Creek,San Jose,Santa Clara,37.21413,-121.83768
-13562985.7947,4832315.0007,2108,08FG0076,08-0098,2008/01/04 00:00:00+00,0800,Inland,Fresh Water,Yes,storm drain,Chico,Butte,39.768197,-121.838361
-13563306.3706,4585061.7602,2109,08FG3473,08-7827,2008/10/30 00:00:00+00,1537,Marine,Marine,Yes,Spoonbill Creek,Pittsburg,Contra Costa,38.03988,-121.841241
-13563444.9787,4743663.3898,2110,08FG2445,08-5366,2008/07/22 00:00:00+00,2113,Inland,Fresh Water,Yes,Butte Slough,Meridian,Sutter,39.153358,-121.842486
-13564623.3737,4381569.4396,2111,08FG3739,08-8481,2008/11/26 00:00:00+00,1439,Inland,Fresh Water,Yes,UNK,Monterey,Monterey,36.586088,-121.853072
